Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
173748,Start,Start,2011-10-01 16:21:30.425,2011-10-01 16:21:30.425
173736,W_Completeren aanvraag,11019.0,2011-10-01 16:25:56.976,2011-10-01 16:40:09.622
173736,Start,Start,2011-10-01 16:25:56.976,2011-10-01 16:25:56.976
173739,Start,Start,2011-10-01 16:26:10.309,2011-10-01 16:26:10.309
173739,W_Completeren aanvraag,11000.0,2011-10-01 16:26:10.309,2011-10-01 16:27:27.909
173751,W_Completeren aanvraag,11000.0,2011-10-01 16:27:54.581,2011-10-01 16:34:03.433
173751,Start,Start,2011-10-01 16:27:54.581,2011-10-01 16:27:54.581
173730,W_Completeren aanvraag,11203.0,2011-10-01 16:31:39.115,2011-10-01 16:40:12.281
173754,W_Completeren aanvraag,11000.0,2011-10-01 16:34:08.620,2011-10-01 16:44:41.812
173754,Start,Start,2011-10-01 16:34:08.620,2011-10-01 16:34:08.620
173739,W_Completeren aanvraag,SYS,2011-10-01 16:39:44.061,2011-10-01 16:42:01.062
173730,W_Nabellen offertes,11203.0,2011-10-01 16:43:00.152,2011-10-01 16:48:39.764
173742,W_Completeren aanvraag,SYS,2011-10-01 16:43:28.867,2011-10-01 16:50:01.022
173739,W_Completeren aanvraag,11000.0,2011-10-01 16:44:57.589,2011-10-01 16:56:43.006
173736,W_Completeren aanvraag,11203.0,2011-10-01 16:49:16.131,2011-10-01 16:55:45.029
173760,W_Completeren aanvraag,11019.0,2011-10-01 16:49:25.830,2011-10-01 17:01:45.570
173760,Start,Start,2011-10-01 16:49:25.830,2011-10-01 16:49:25.830
173745,W_Completeren aanvraag,SYS,2011-10-01 16:49:47.071,2011-10-01 16:58:47.041
173736,W_Completeren aanvraag,11203.0,2011-10-01 16:56:00.621,2011-10-01 17:05:28.909
173748,W_Completeren aanvraag,10939.0,2011-10-01 16:56:55.771,2011-10-01 16:57:08.108
173748,W_Completeren aanvraag,10939.0,2011-10-01 16:57:12.437,2011-10-01 16:57:18.128
173754,W_Completeren aanvraag,10939.0,2011-10-01 16:57:20.639,2011-10-01 17:00:04.254
173748,W_Completeren aanvraag,SYS,2011-10-01 17:00:06.614,2011-10-01 17:00:29.127
173739,W_Nabellen offertes,11000.0,2011-10-01 17:00:15.843,2011-10-01 17:00:21.937
173748,W_Completeren aanvraag,11019.0,2011-10-01 17:01:55.949,2011-10-01 17:09:35.915
173766,Start,Start,2011-10-01 17:21:09.556,2011-10-01 17:21:09.556
173766,W_Completeren aanvraag,11019.0,2011-10-01 17:21:09.556,2011-10-01 17:45:56.460
173748,W_Completeren aanvraag,11119.0,2011-10-01 17:27:43.446,2011-10-01 17:37:33.942
173763,Start,Start,2011-10-01 17:36:40.854,2011-10-01 17:36:40.854
173763,W_Afhandelen leads,10939.0,2011-10-01 17:36:40.854,2011-10-01 17:38:43.770
173748,W_Nabellen offertes,11119.0,2011-10-01 17:37:45.563,2011-10-01 17:39:20.513
173763,End,End,2011-10-01 17:38:43.770,2011-10-01 17:38:43.770
173751,W_Completeren aanvraag,SYS,2011-10-01 17:39:01.386,2011-10-01 17:50:03.374
173748,W_Nabellen offertes,11119.0,2011-10-01 17:41:24.002,2011-10-01 17:42:18.798
173748,W_Nabellen offertes,11119.0,2011-10-01 17:42:41.603,2011-10-01 17:48:25.529
173766,W_Completeren aanvraag,11203.0,2011-10-01 17:46:57.433,2011-10-01 17:48:23.746
173778,Start,Start,2011-10-03 09:59:16.103,2011-10-03 09:59:16.103
173778,W_Afhandelen leads,SYS,2011-10-03 09:59:16.103,2011-10-03 10:04:57.761
173778,End,End,2011-10-03 10:04:57.761,2011-10-03 10:04:57.761
173802,Start,Start,2011-10-03 10:05:06.880,2011-10-03 10:05:06.880
173802,W_Afhandelen leads,SYS,2011-10-03 10:05:06.880,2011-10-03 10:07:20.331
173775,Start,Start,2011-10-03 10:06:56.047,2011-10-03 10:06:56.047
173775,W_Completeren aanvraag,SYS,2011-10-03 10:06:56.047,2011-10-03 10:20:05.027
173802,End,End,2011-10-03 10:07:20.331,2011-10-03 10:07:20.331
173814,W_Afhandelen leads,SYS,2011-10-03 10:09:27.925,2011-10-03 10:10:52.263
173814,Start,Start,2011-10-03 10:09:27.925,2011-10-03 10:09:27.925
173826,W_Afhandelen leads,SYS,2011-10-03 10:11:06.225,2011-10-03 10:34:55.786
173826,Start,Start,2011-10-03 10:11:06.225,2011-10-03 10:11:06.225
173781,Start,Start,2011-10-03 10:14:50.846,2011-10-03 10:14:50.846
173781,W_Completeren aanvraag,11180.0,2011-10-03 10:14:50.846,2011-10-03 10:25:12.137
173784,W_Completeren aanvraag,SYS,2011-10-03 10:16:48.647,2011-10-03 10:19:46.535
173784,Start,Start,2011-10-03 10:16:48.647,2011-10-03 10:16:48.647
173829,W_Afhandelen leads,SYS,2011-10-03 10:17:30.044,2011-10-03 10:34:55.790
173829,Start,Start,2011-10-03 10:17:30.044,2011-10-03 10:17:30.044
173964,Start,Start,2011-10-03 10:18:20.007,2011-10-03 10:18:20.007
173964,W_Afhandelen leads,10889.0,2011-10-03 10:18:20.007,2011-10-03 10:19:24.250
173961,Start,Start,2011-10-03 10:18:53.476,2011-10-03 10:18:53.476
173961,W_Afhandelen leads,10889.0,2011-10-03 10:18:53.476,2011-10-03 10:23:39.793
173949,W_Afhandelen leads,10889.0,2011-10-03 10:19:01.744,2011-10-03 10:21:51.190
173949,Start,Start,2011-10-03 10:19:01.744,2011-10-03 10:19:01.744
173790,W_Completeren aanvraag,SYS,2011-10-03 10:20:16.873,2011-10-03 10:26:12.758
173790,Start,Start,2011-10-03 10:20:16.873,2011-10-03 10:20:16.873
173787,Start,Start,2011-10-03 10:20:36.321,2011-10-03 10:20:36.321
173787,W_Completeren aanvraag,SYS,2011-10-03 10:20:36.321,2011-10-03 10:31:09.674
173856,W_Afhandelen leads,11001.0,2011-10-03 10:23:32.683,2011-10-03 10:23:52.840
173856,Start,Start,2011-10-03 10:23:32.683,2011-10-03 10:23:32.683
173961,End,End,2011-10-03 10:23:39.793,2011-10-03 10:23:39.793
173856,W_Afhandelen leads,11001.0,2011-10-03 10:23:56.192,2011-10-03 10:26:39.266
173934,W_Afhandelen leads,10889.0,2011-10-03 10:24:04.854,2011-10-03 10:29:09.034
173934,Start,Start,2011-10-03 10:24:04.854,2011-10-03 10:24:04.854
173925,Start,Start,2011-10-03 10:24:16.662,2011-10-03 10:24:16.662
173925,W_Afhandelen leads,10889.0,2011-10-03 10:24:16.662,2011-10-03 10:28:17.820
173781,End,End,2011-10-03 10:25:12.137,2011-10-03 10:25:12.137
173856,End,End,2011-10-03 10:26:39.266,2011-10-03 10:26:39.266
173859,W_Afhandelen leads,11001.0,2011-10-03 10:26:44.466,2011-10-03 10:28:44.385
173859,Start,Start,2011-10-03 10:26:44.466,2011-10-03 10:26:44.466
173790,W_Nabellen offertes,SYS,2011-10-03 10:26:48.371,2011-10-03 10:31:22.229
173793,W_Completeren aanvraag,11180.0,2011-10-03 10:27:44.645,2011-10-03 10:29:52.446
173793,Start,Start,2011-10-03 10:27:44.645,2011-10-03 10:27:44.645
173862,W_Afhandelen leads,11001.0,2011-10-03 10:28:48.453,2011-10-03 10:30:10.505
173862,Start,Start,2011-10-03 10:28:48.453,2011-10-03 10:28:48.453
173934,End,End,2011-10-03 10:29:09.034,2011-10-03 10:29:09.034
173919,W_Afhandelen leads,10889.0,2011-10-03 10:29:21.523,2011-10-03 10:30:25.912
173919,Start,Start,2011-10-03 10:29:21.523,2011-10-03 10:29:21.523
173904,W_Afhandelen leads,10889.0,2011-10-03 10:29:32.067,2011-10-03 10:35:23.133
173904,Start,Start,2011-10-03 10:29:32.067,2011-10-03 10:29:32.067
173796,W_Completeren aanvraag,11180.0,2011-10-03 10:29:59.323,2011-10-03 10:32:18.835
173796,Start,Start,2011-10-03 10:29:59.323,2011-10-03 10:29:59.323
173862,End,End,2011-10-03 10:30:10.505,2011-10-03 10:30:10.505
173880,W_Afhandelen leads,11001.0,2011-10-03 10:30:14.832,2011-10-03 10:31:47.864
173880,Start,Start,2011-10-03 10:30:14.832,2011-10-03 10:30:14.832
173901,Start,Start,2011-10-03 10:30:52.641,2011-10-03 10:30:52.641
173901,W_Afhandelen leads,10889.0,2011-10-03 10:30:52.641,2011-10-03 10:33:46.747
173790,W_Nabellen offertes,SYS,2011-10-03 10:32:10.699,2011-10-03 10:32:18.224
173799,W_Completeren aanvraag,11180.0,2011-10-03 10:32:25.253,2011-10-03 10:35:35.736
173799,Start,Start,2011-10-03 10:32:25.253,2011-10-03 10:32:25.253
173787,W_Nabellen offertes,SYS,2011-10-03 10:32:33.098,2011-10-03 10:36:45.550
173901,End,End,2011-10-03 10:33:46.747,2011-10-03 10:33:46.747
173889,Start,Start,2011-10-03 10:33:51.963,2011-10-03 10:33:51.963
173889,W_Afhandelen leads,11001.0,2011-10-03 10:33:51.963,2011-10-03 10:36:33.795
173898,Start,Start,2011-10-03 10:34:01.763,2011-10-03 10:34:01.763
173898,W_Afhandelen leads,10889.0,2011-10-03 10:34:01.763,2011-10-03 10:37:07.261
173985,Start,Start,2011-10-03 10:35:12.737,2011-10-03 10:35:12.737
173985,W_Afhandelen leads,SYS,2011-10-03 10:35:12.737,2011-10-03 10:46:40.615
173904,End,End,2011-10-03 10:35:23.133,2011-10-03 10:35:23.133
173889,End,End,2011-10-03 10:36:33.795,2011-10-03 10:36:33.795
173826,W_Afhandelen leads,11001.0,2011-10-03 10:36:55.935,2011-10-03 10:42:11.555
173829,W_Afhandelen leads,10889.0,2011-10-03 10:37:25.560,2011-10-03 10:37:45.561
173787,W_Nabellen offertes,SYS,2011-10-03 10:37:39.628,2011-10-03 10:39:54.700
173829,W_Completeren aanvraag,10889.0,2011-10-03 10:38:04.719,2011-10-03 10:38:50.834
173817,Start,Start,2011-10-03 10:38:06.302,2011-10-03 10:38:06.302
173817,W_Completeren aanvraag,11180.0,2011-10-03 10:38:06.302,2011-10-03 10:52:40.656
173829,End,End,2011-10-03 10:38:50.834,2011-10-03 10:38:50.834
173826,W_Afhandelen leads,11001.0,2011-10-03 10:42:17.379,2011-10-03 10:44:49.501
173823,Start,Start,2011-10-03 10:43:16.384,2011-10-03 10:43:16.384
173823,W_Completeren aanvraag,SYS,2011-10-03 10:43:16.384,2011-10-03 10:57:34.585
173826,W_Completeren aanvraag,11001.0,2011-10-03 10:45:06.433,2011-10-03 10:46:31.098
173985,W_Completeren aanvraag,SYS,2011-10-03 10:46:52.193,2011-10-03 10:54:39.886
173817,W_Nabellen offertes,11180.0,2011-10-03 10:52:54.092,2011-10-03 10:53:29.200
173817,W_Nabellen offertes,11180.0,2011-10-03 10:53:41.840,2011-10-03 10:54:32.455
173988,W_Afhandelen leads,11001.0,2011-10-03 10:53:43.638,2011-10-03 10:55:15.911
173988,Start,Start,2011-10-03 10:53:43.638,2011-10-03 10:53:43.638
173787,W_Nabellen offertes,SYS,2011-10-03 10:53:58.251,2011-10-03 10:54:06.011
173835,W_Completeren aanvraag,11180.0,2011-10-03 10:54:47.051,2011-10-03 10:57:13.109
173835,Start,Start,2011-10-03 10:54:47.051,2011-10-03 10:54:47.051
173988,W_Completeren aanvraag,11001.0,2011-10-03 10:55:33.594,2011-10-03 11:00:22.286
173823,W_Nabellen offertes,SYS,2011-10-03 10:57:54.164,2011-10-03 11:04:14.006
173841,W_Completeren aanvraag,SYS,2011-10-03 11:05:02.370,2011-10-03 11:25:27.946
173841,Start,Start,2011-10-03 11:05:02.370,2011-10-03 11:05:02.370
173844,W_Completeren aanvraag,11180.0,2011-10-03 11:09:35.321,2011-10-03 11:11:17.113
173844,Start,Start,2011-10-03 11:09:35.321,2011-10-03 11:09:35.321
173835,W_Completeren aanvraag,SYS,2011-10-03 11:10:32.508,2011-10-03 11:10:38.221
173847,Start,Start,2011-10-03 11:10:53.113,2011-10-03 11:10:53.113
173847,W_Completeren aanvraag,SYS,2011-10-03 11:10:53.113,2011-10-03 11:22:08.189
173868,Start,Start,2011-10-03 11:11:25.191,2011-10-03 11:11:25.191
173868,W_Completeren aanvraag,11180.0,2011-10-03 11:11:25.191,2011-10-03 11:17:33.982
173868,W_Completeren aanvraag,11180.0,2011-10-03 11:17:46.920,2011-10-03 11:21:43.989
173835,W_Completeren aanvraag,11180.0,2011-10-03 11:22:16.580,2011-10-03 11:36:01.783
173871,W_Completeren aanvraag,SYS,2011-10-03 11:25:41.276,2011-10-03 11:28:37.506
173871,Start,Start,2011-10-03 11:25:41.276,2011-10-03 11:25:41.276
173913,W_Completeren aanvraag,SYS,2011-10-03 11:27:15.602,2011-10-03 11:43:52.429
173913,Start,Start,2011-10-03 11:27:15.602,2011-10-03 11:27:15.602
173928,Start,Start,2011-10-03 11:28:45.688,2011-10-03 11:28:45.688
173928,W_Completeren aanvraag,SYS,2011-10-03 11:28:45.688,2011-10-03 11:29:11.646
173940,Start,Start,2011-10-03 11:33:02.444,2011-10-03 11:33:02.444
173940,W_Completeren aanvraag,SYS,2011-10-03 11:33:02.444,2011-10-03 11:44:53.913
173988,W_Completeren aanvraag,SYS,2011-10-03 11:33:07.635,2011-10-03 11:33:59.063
173775,W_Completeren aanvraag,10913.0,2011-10-03 11:33:48.312,2011-10-03 11:38:04.449
173835,W_Nabellen offertes,11180.0,2011-10-03 11:36:47.962,2011-10-03 11:37:01.624
173775,End,End,2011-10-03 11:38:04.449,2011-10-03 11:38:04.449
173913,W_Nabellen offertes,SYS,2011-10-03 11:44:12.163,2011-10-03 11:52:28.959
173955,Start,Start,2011-10-03 11:50:14.235,2011-10-03 11:50:14.235
173955,W_Completeren aanvraag,SYS,2011-10-03 11:50:14.235,2011-10-03 11:54:11.001
173835,W_Nabellen offertes,11180.0,2011-10-03 11:54:49.605,2011-10-03 11:55:32.873
173979,W_Completeren aanvraag,SYS,2011-10-03 11:55:27.666,2011-10-03 12:00:25.792
173979,Start,Start,2011-10-03 11:55:27.666,2011-10-03 11:55:27.666
173928,W_Completeren aanvraag,11180.0,2011-10-03 11:56:03.124,2011-10-03 11:58:03.556
173916,Start,Start,2011-10-03 12:00:19.319,2011-10-03 12:00:19.319
173916,W_Beoordelen fraude,10188.0,2011-10-03 12:00:19.319,2011-10-03 12:00:29.974
173916,W_Beoordelen fraude,10188.0,2011-10-03 12:01:06.940,2011-10-03 12:01:13.930
173796,W_Completeren aanvraag,11001.0,2011-10-03 12:01:14.687,2011-10-03 12:16:43.451
174009,W_Completeren aanvraag,SYS,2011-10-03 12:01:41.780,2011-10-03 12:02:32.003
174009,Start,Start,2011-10-03 12:01:41.780,2011-10-03 12:01:41.780
173814,W_Completeren aanvraag,SYS,2011-10-03 12:07:13.489,2011-10-03 12:15:49.663
174009,W_Completeren aanvraag,SYS,2011-10-03 12:08:07.109,2011-10-03 12:11:10.338
173694,W_Completeren aanvraag,SYS,2011-10-03 12:12:02.445,2011-10-03 12:21:22.417
173814,End,End,2011-10-03 12:15:49.663,2011-10-03 12:15:49.663
173712,W_Completeren aanvraag,11180.0,2011-10-03 12:16:05.035,2011-10-03 12:17:29.105
173916,W_Beoordelen fraude,10188.0,2011-10-03 12:19:01.066,2011-10-03 12:19:30.719
173916,End,End,2011-10-03 12:19:30.719,2011-10-03 12:19:30.719
173964,W_Completeren aanvraag,SYS,2011-10-03 12:21:33.363,2011-10-03 12:33:34.720
173979,W_Completeren aanvraag,10913.0,2011-10-03 12:26:53.362,2011-10-03 12:35:29.636
173724,W_Completeren aanvraag,SYS,2011-10-03 12:31:38.846,2011-10-03 12:33:42.129
173964,End,End,2011-10-03 12:33:34.720,2011-10-03 12:33:34.720
173949,W_Completeren aanvraag,SYS,2011-10-03 12:36:06.801,2011-10-03 13:06:55.639
174009,W_Completeren aanvraag,11001.0,2011-10-03 13:04:09.145,2011-10-03 13:08:02.848
174006,Start,Start,2011-10-03 13:08:08.165,2011-10-03 13:08:08.165
174006,W_Afhandelen leads,11001.0,2011-10-03 13:08:08.165,2011-10-03 13:10:48.757
174006,End,End,2011-10-03 13:10:48.757,2011-10-03 13:10:48.757
174015,W_Afhandelen leads,11001.0,2011-10-03 13:10:57.548,2011-10-03 13:12:57.433
174015,Start,Start,2011-10-03 13:10:57.548,2011-10-03 13:10:57.548
173925,W_Completeren aanvraag,SYS,2011-10-03 13:11:58.356,2011-10-03 13:21:41.799
174042,W_Completeren aanvraag,SYS,2011-10-03 13:12:27.222,2011-10-03 13:27:17.967
174042,Start,Start,2011-10-03 13:12:27.222,2011-10-03 13:12:27.222
174015,End,End,2011-10-03 13:12:57.433,2011-10-03 13:12:57.433
174021,W_Afhandelen leads,11001.0,2011-10-03 13:13:03.460,2011-10-03 13:14:47.575
174021,Start,Start,2011-10-03 13:13:03.460,2011-10-03 13:13:03.460
174021,End,End,2011-10-03 13:14:47.575,2011-10-03 13:14:47.575
174024,Start,Start,2011-10-03 13:14:50.517,2011-10-03 13:14:50.517
174024,W_Afhandelen leads,11001.0,2011-10-03 13:14:50.517,2011-10-03 13:16:26.278
174045,W_Completeren aanvraag,10809.0,2011-10-03 13:16:14.986,2011-10-03 13:19:32.500
174045,Start,Start,2011-10-03 13:16:14.986,2011-10-03 13:16:14.986
174027,Start,Start,2011-10-03 13:16:29.231,2011-10-03 13:16:29.231
174027,W_Afhandelen leads,11001.0,2011-10-03 13:16:29.231,2011-10-03 13:18:16.319
174027,End,End,2011-10-03 13:18:16.319,2011-10-03 13:18:16.319
174024,W_Completeren aanvraag,SYS,2011-10-03 13:19:08.436,2011-10-03 13:19:19.210
174045,W_Nabellen offertes,10809.0,2011-10-03 13:19:45.207,2011-10-03 13:24:40.127
173925,W_Completeren aanvraag,SYS,2011-10-03 13:21:52.565,2011-10-03 13:23:42.976
173925,End,End,2011-10-03 13:23:42.976,2011-10-03 13:23:42.976
174045,W_Valideren aanvraag,10809.0,2011-10-03 13:24:51.699,2011-10-03 13:25:01.087
173859,W_Completeren aanvraag,SYS,2011-10-03 13:25:15.170,2011-10-03 13:37:08.688
173919,W_Completeren aanvraag,11180.0,2011-10-03 13:26:16.992,2011-10-03 13:28:21.565
174048,W_Completeren aanvraag,10779.0,2011-10-03 13:26:35.441,2011-10-03 13:27:54.163
174048,Start,Start,2011-10-03 13:26:35.441,2011-10-03 13:26:35.441
174045,W_Valideren aanvraag,10809.0,2011-10-03 13:27:12.583,2011-10-03 13:58:35.503
174048,End,End,2011-10-03 13:27:54.163,2011-10-03 13:27:54.163
174042,W_Nabellen offertes,SYS,2011-10-03 13:28:16.498,2011-10-03 13:37:58.124
173982,Start,Start,2011-10-03 13:28:33.043,2011-10-03 13:28:33.043
173982,W_Completeren aanvraag,11180.0,2011-10-03 13:28:33.043,2011-10-03 13:32:27.829
173982,W_Completeren aanvraag,11180.0,2011-10-03 13:32:33.581,2011-10-03 13:36:34.899
173859,W_Nabellen offertes,SYS,2011-10-03 13:37:23.455,2011-10-03 13:38:46.514
173880,W_Completeren aanvraag,11180.0,2011-10-03 13:54:12.853,2011-10-03 13:54:18.251
173742,W_Completeren aanvraag,11180.0,2011-10-03 13:55:29.782,2011-10-03 13:56:17.811
173754,W_Completeren aanvraag,11180.0,2011-10-03 13:56:25.496,2011-10-03 13:57:19.896
173844,W_Completeren aanvraag,11201.0,2011-10-03 14:07:28.583,2011-10-03 14:15:40.436
174051,Start,Start,2011-10-03 14:08:44.324,2011-10-03 14:08:44.324
174051,W_Afhandelen leads,11001.0,2011-10-03 14:08:44.324,2011-10-03 14:13:35.404
173844,W_Completeren aanvraag,11201.0,2011-10-03 14:15:45.736,2011-10-03 14:19:48.498
173694,W_Completeren aanvraag,11201.0,2011-10-03 14:21:06.626,2011-10-03 14:32:43.313
174069,W_Afhandelen leads,11001.0,2011-10-03 14:24:21.984,2011-10-03 14:26:37.012
174069,Start,Start,2011-10-03 14:24:21.984,2011-10-03 14:24:21.984
174051,W_Afhandelen leads,11001.0,2011-10-03 14:26:40.121,2011-10-03 14:29:33.453
174084,W_Completeren aanvraag,10809.0,2011-10-03 14:27:14.869,2011-10-03 14:59:52.504
174084,Start,Start,2011-10-03 14:27:14.869,2011-10-03 14:27:14.869
174051,End,End,2011-10-03 14:29:33.453,2011-10-03 14:29:33.453
174075,W_Afhandelen leads,11001.0,2011-10-03 14:29:38.326,2011-10-03 14:31:16.409
174075,Start,Start,2011-10-03 14:29:38.326,2011-10-03 14:29:38.326
174075,End,End,2011-10-03 14:31:16.409,2011-10-03 14:31:16.409
174072,Start,Start,2011-10-03 14:31:24.446,2011-10-03 14:31:24.446
174072,W_Afhandelen leads,11001.0,2011-10-03 14:31:24.446,2011-10-03 14:37:16.769
173694,W_Completeren aanvraag,11201.0,2011-10-03 14:32:52.818,2011-10-03 14:40:17.062
174072,End,End,2011-10-03 14:37:16.769,2011-10-03 14:37:16.769
173694,W_Nabellen offertes,11201.0,2011-10-03 14:40:42.469,2011-10-03 14:44:21.261
173766,W_Completeren aanvraag,11180.0,2011-10-03 14:46:24.397,2011-10-03 14:48:25.069
174087,W_Completeren aanvraag,10863.0,2011-10-03 14:48:22.993,2011-10-03 14:53:32.595
174087,Start,Start,2011-10-03 14:48:22.993,2011-10-03 14:48:22.993
173880,W_Completeren aanvraag,11201.0,2011-10-03 14:50:17.377,2011-10-03 15:00:48.082
174087,W_Nabellen offertes,10863.0,2011-10-03 14:55:20.025,2011-10-03 14:56:48.341
173898,W_Completeren aanvraag,SYS,2011-10-03 14:56:51.033,2011-10-03 14:58:22.015
173826,W_Completeren aanvraag,SYS,2011-10-03 14:58:39.762,2011-10-03 14:59:04.749
174009,W_Completeren aanvraag,SYS,2011-10-03 14:59:16.363,2011-10-03 16:15:36.015
174084,W_Completeren aanvraag,10809.0,2011-10-03 15:00:00.377,2011-10-03 15:30:11.922
173880,W_Nabellen offertes,11201.0,2011-10-03 15:01:14.897,2011-10-03 15:02:13.835
173997,W_Completeren aanvraag,11201.0,2011-10-03 15:03:37.791,2011-10-03 15:07:57.442
173997,Start,Start,2011-10-03 15:03:37.791,2011-10-03 15:03:37.791
174012,Start,Start,2011-10-03 15:08:12.679,2011-10-03 15:08:12.679
174012,W_Completeren aanvraag,11201.0,2011-10-03 15:08:12.679,2011-10-03 15:11:53.822
173826,W_Completeren aanvraag,11180.0,2011-10-03 15:10:46.696,2011-10-03 15:11:03.981
174018,Start,Start,2011-10-03 15:11:08.499,2011-10-03 15:11:08.499
174018,W_Completeren aanvraag,11180.0,2011-10-03 15:11:08.499,2011-10-03 15:25:05.825
174030,Start,Start,2011-10-03 15:12:11.925,2011-10-03 15:12:11.925
174030,W_Completeren aanvraag,11201.0,2011-10-03 15:12:11.925,2011-10-03 15:15:20.519
174036,Start,Start,2011-10-03 15:15:29.046,2011-10-03 15:15:29.046
174036,W_Completeren aanvraag,11201.0,2011-10-03 15:15:29.046,2011-10-03 17:45:50.291
